"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"PA0011","PA0011",4.96609204760225,9.40613213264558,0.725680369639371,6.76110274162822,6.77589591563522,6.26773139575014,7.23757503127367,0.969843635523524,6.23451578299598,3.29890109368997,0.118633385353239,0,-0.504817006543272,1.23049737618264,0.782622554382463
"PA0012","PA0012",0,9.72678907102335,1.14058284415203,6.55403958039913,6.55615324045469,5.96780463818002,7.25390998765433,1.28610534947431,6.22281972735866,7.91054587595404,-1.04752194698645,0.00194931773879142,-0.0877530046230732,1.2283358487751,1.19968655630266
"PA0013","PA0013",1.85427794557714,9.26989147929058,1.41386033909988,5.38115517293267,5.096392917099,4.51632419802462,6.05107138770296,1.53474718967833,6.20653484644817,3.02419000555946,0.601468654529965,0,0.155629558767246,1.25823078033264,1.44306911969298
"PA0014","PA0014",1.32770958503797,8.08617958954475,0.998073846870765,5.10356864089226,5.18182171422908,4.5684887927105,5.69430381098262,1.12581501827212,6.22018866565028,3.8160260311876,-0.323513809499471,0,-0.274013458643587,1.27208730551435,1.01342610228215
"PA0015","PA0015",1.30676563852087,9.17993843138287,1.01945768327123,6.57554558424383,6.67236314965521,6.16486500194583,7.13661095462086,0.971745952675024,6.22690074436287,7.43228417376083,-1.27792128113975,0,-0.209131100707301,1.22858878397853,1.07830846021843
"PA0016","PA0016",4.90193985596716,8.29932909534756,0.655032028552174,6.43065991543114,6.34919916603205,5.93730284687608,6.90931338403389,0.972010537157818,6.2351407055912,2.51484538914521,0.365920908702546,0,-0.572166785157442,1.22719881370962,0.715272775768292
"PA0017","PA0017",2.55706041089706,7.95167470447752,1.04197464290089,5.32342249670899,5.42170116087146,4.57129213666731,6.08901206217553,1.51771992550822,6.2205207430812,2.56739930554729,-0.223285599410396,0,-0.219063887858816,1.26103853075971,1.06837567306692
"PA0018","PA0018",0.706520792331157,9.07510146036689,1.18410876259499,5.25873820198879,5.23059354026221,4.48688948062174,6.05401487955685,1.56712539893511,6.21377024098271,3.30109868936867,-0.156438384033159,0,-0.0801011927761426,1.26420995537113,1.20733836814959
"PA0019","PA0019",5.50333192472733,12.815028304063,0.816363556549549,8.87170413460989,8.90330581413901,8.48381876449906,9.28405564557863,0.800236881079574,6.23600102750933,5.99500763026751,-0.0950728742550554,0,-0.547465024059347,1.3638285806089,0.739974536866387
"PA0020","PA0020",4.90229251551271,10.411467630978,1.0678756763081,7.87801423721507,8.00530386348305,7.10951865091814,8.62286415597044,1.5133455050523,6.2308788013302,2.82732742427716,-0.340168504705905,0,-0.22533014490086,1.29320582120896,1.06210941602487
"PA0021","PA0021",0,5.94222156468854,1.14636928479488,2.36204518716907,2.19790067366033,1.54860160460851,3.14608473289633,1.59748312828782,6.11593800669839,3.22628630587696,0.52133086372768,0.0175438596491228,-0.170890313092571,1.31725959788746,1.11654924783316
"PA0022","PA0022",3.38956614761916,9.31717524572443,1.07551078489608,6.25788482515952,6.25652496149127,5.54549754598658,7.04911874531655,1.50362119932996,6.22523235580039,2.6159318294944,-0.117383153789935,0,-0.152209376753554,1.22772016164964,1.13523018417218
"PA0023","PA0023",4.01231041915874,8.23013978633234,0.836971824578984,6.07133106071876,6.04052959540003,5.51249642659965,6.67293215785091,1.16043573125126,6.23074712152249,2.5272964375288,0.073042918098868,0,-0.395361716037595,1.23233354061658,0.89207784488814
"PA0024","PA0024",2.56098767386739,10.8526592634813,1.47018946733032,6.92143270180676,7.16134020600847,6.02933961626561,7.86719771220751,1.8378580959419,6.21631855758735,3.29911573724894,-0.460399563078738,0,0.237263551830374,1.23292591549994,1.52470311275611
"PA0025","PA0025",1.9416233289295,10.1094265254028,1.17662085734297,5.99759674926943,6.11515315046787,5.21879527433848,6.76413202280921,1.54533674847073,6.22046848163201,3.42982656185788,-0.0999603840069084,0,-0.0576255802802983,1.23424643762327,1.22981398064544
"PA0026","PA0026",2.95803527216968,9.42958265141473,1.10022545044557,6.59135411505402,6.5746212014395,5.88400954063382,7.37903333750482,1.495023796871,6.22615189831131,3.19275418339533,0.00212307216183484,0,-0.128552539593238,1.22877799003881,1.1588870213325
"PA0027","PA0027",1.20073072197565,8.8294724222756,1.30446543474865,5.21439238031084,5.28981459031374,4.40514147997115,6.14023287069978,1.73509139072863,6.20703879199763,3.17164071206883,-0.265561225229478,0,0.0380520504656845,1.26641338428297,1.32549161139142
