"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"BSU_31860","BSU_31860",4.13758601171945,11.0382713653407,1.2249374952878,6.77401823967342,6.72519330986862,5.92111756536887,7.30942126414373,1.38830369877485,5.83329335298735,3.21278141749811,0.54274717880427,0,-0.0778963631286498,1.30283385841645,1.36867979530614
"BSU_31875","BSU_31875",2.95885885680146,9.59058117776241,1.27934134450335,6.21638445876161,6.11657014113258,5.57350238946709,6.87422609675373,1.30072370728664,5.82822546329655,2.96069863551669,0.317597498973478,0,-0.079217165758779,1.35855851026213,1.36735899267601
"BSU_31890","BSU_31890",2.63571336057846,9.26169131414309,1.29912531939489,5.92998649638299,5.85676577809566,5.14520341064015,6.50215779164954,1.35695438100939,5.82523660192615,2.90027716975013,0.238333395616192,0,-0.0894375421587132,1.3885628615536,1.35713861627608
"BSU_31900","BSU_31900",0,9.25392050292187,1.55382052537638,5.6405706480477,5.58183841785673,4.69173813094688,6.59217650052486,1.90043836957798,5.80858679599422,3.04210279168468,-0.138591637706601,0.00288184438040346,0.1358915430237,1.41792898235268,1.58246770145849
"BSU_31910","BSU_31910",5.45384701086975,16.1570067921245,2.02174987861523,11.107013293732,11.375164275771,10.1246316082936,12.5704355896713,2.4458039813777,5.83171725036305,3.71925168180806,-0.661020633746632,0,0.707755037812777,1.31399484080246,2.15433119624757
"BSU_31920","BSU_31920",4.11835013095903,7.07002304022643,0.497390806897504,5.58663186657106,5.60971613347178,5.31071730186523,5.88173271563244,0.571015413767216,5.84533902072362,3.40427474531696,-0.133109985739965,0,-0.926161556278375,1.42355236317588,0.520414602156419
"BSU_31930","BSU_31930",4.78189900686759,12.8357306154243,1.65042553820533,8.74574140471882,8.49523031914157,7.51512885768376,10.0682747638669,2.55314590618319,5.83145874419457,2.32012328285755,0.125514240023135,0,0.452214977530288,1.19821056067504,1.89879113596508
"BSU_31945","BSU_31945",2.68523307900506,12.92061427415,1.97988163551185,6.94293787888344,6.81709504907339,5.38581829129003,8.63256907411156,3.24675078282153,5.80818972391042,2.24432437310039,0.167827270976725,0,0.6915067754081,1.28837486010375,2.13808293384289
"BSU_31959","BSU_31959",1.07750691016554,12.5929668201744,2.52056558037927,7.00729092847592,6.90333756643147,5.45193621394354,8.77658524892295,3.32464903497941,5.7800636718355,2.42274686403826,-0.0518613916260907,0,1.23789231608721,1.28267326429205,2.68446847452201
"BSU_31960","BSU_31960",1.22501115437046,12.1983197314709,2.47117653621843,6.74451813768703,6.70054026126388,5.20638764812093,8.54846743586396,3.34207978774304,5.77682369166462,2.43547674845793,-0.092959042348834,0,1.16582011981744,1.30535641640099,2.61239627825224
"BSU_31970","BSU_31970",1.09058294403239,12.2001713443998,2.50115462387126,7.09903727155494,7.13566028238097,5.3926684192828,8.95834408512419,3.56567566584139,5.78142194325801,2.37595524266736,-0.236218604464027,0,1.22701445824321,1.27414016562805,2.673590616678
"BSU_31980","BSU_31980",0.329281967544516,12.2278954568635,2.60254092129741,6.90858004257048,7.12391711563235,5.37491321560226,8.77274786787316,3.3978346522709,5.76813160491339,2.5723561832448,-0.359213937802374,0,1.31118723319085,1.29135368810656,2.75776339162564
"BSU_31990","BSU_31990",0.809011612663676,12.5972919512841,2.52760815121805,7.16691499473427,7.30726365564723,5.60082848928774,9.06435794077885,3.46352945149111,5.78004769577,2.5621746561571,-0.308708153739951,0,1.26002162735144,1.26758652386661,2.70659778578623
"BSU_32000","BSU_32000",0.661170491972048,12.3391110448959,2.51132608636887,7.06567170079582,7.17046438844131,5.39232224778023,8.94597817984291,3.55365593206268,5.77852875935336,2.51259459246498,-0.338483555126032,0,1.23401634635529,1.27730974001357,2.68059250479009
"BSU_32010","BSU_32010",1.09626555123717,10.9916411948728,1.90619047422093,7.04753957581176,7.25519866645163,6.0418575526418,8.45490544520827,2.41304789256647,5.80823312005327,3.38328517519379,-0.658370032992284,0,0.627191838794034,1.2789986354269,2.07376799722883
"BSU_32020","BSU_32020",1.87081794805797,12.2274756836772,1.40776327023836,5.09989148679838,5.11767578314447,4.32959196114426,5.4778009566123,1.14820899546805,5.81442388355428,9.31091433533699,1.76324338659957,0,-0.0708415470684076,1.47860481730677,1.37573461136639
"BSU_32030","BSU_32030",0.97169652903214,12.2272974427895,2.46559681000034,6.49877212771962,5.52211701196267,4.6627887194663,9.03996784587278,4.37717912640647,5.77800042480103,2.00128052611181,0.427343027753992,0,1.13783493150658,1.32776187849376,2.58441108994138
"BSU_32040","BSU_32040",0.904727369580266,10.1288013368718,1.71275647746539,5.60779115910171,5.68512584215789,4.47168212926038,6.51787904087725,2.04619691161687,5.80009326407067,3.08567547007769,-0.0105886607847834,0,0.291433314383493,1.42132316308189,1.73800947281829
"BSU_32050","BSU_32050",5.03859905946573,9.97025076207727,0.840920661431151,7.13175769075956,6.95152292145624,6.55160531123251,7.50364041337879,0.952035102146281,5.84262354738754,4.17345290812045,1.06415818416775,0,-0.430024856113172,1.27094551754432,1.01655130232162
"BSU_32060","BSU_32060",3.46257870444939,11.0826152228048,1.07485788021187,6.42697719019235,6.35988290147079,5.77146093662977,7.01804842063678,1.24658748400701,5.83549755368797,5.17101901143014,0.537545318591558,0,-0.260293113586227,1.3351509937981,1.18628304484857
"BSU_32070","BSU_32070",2.19968873750426,10.1059887878241,1.39532134419147,5.54482549078535,5.21238347791699,4.72905591966591,5.95890349455051,1.2298475748846,5.82015010664388,5.29328438450984,1.4127193202013,0,-0.0327151555144447,1.42803649970591,1.41386100292035
"BSU_32080","BSU_32080",3.65061571748334,12.3316297904203,2.02102687130877,7.62570478332837,7.09783055654241,5.99617760094105,9.53570794893778,3.53953034799673,5.81482652018005,2.11204340269714,0.428531149047217,0,0.780029417443819,1.24099745386495,2.22660557587861
"BSU_32100","BSU_32100",2.7518143569815,10.0551741269132,1.45946004691561,5.45080953833393,5.25682617318706,4.33928916274662,6.30013390899126,1.96084474624464,5.81480688634886,3.26431163318464,0.745926207759528,0,0.0210204638686369,1.43843958304698,1.46759662230343
"BSU_32110","BSU_32110",5.49175845942838,10.6837043104302,1.00639306077042,8.91557203573468,9.11015280631182,8.44618479331071,9.60320256610092,1.15701777279021,5.84268000516949,3.67863685380946,-0.979381683245715,0,-0.190885621544996,1.19727868231542,1.2556905368898
"BSU_32130","BSU_32130",0.575213906606631,11.1420843298947,1.78615748565298,6.00174019925376,5.83120855969295,4.994556874579,6.99623690028668,2.00168002570768,5.80346118869514,3.67544466954178,0.237839644722649,0,0.404948252586354,1.38120923306662,1.85152441102115
"BSU_32140","BSU_32140",2.64038317375448,10.9548842589091,1.31864842991043,5.22416525461048,4.89971610414586,4.36749725255362,5.90201461630986,1.53451736375624,5.82006463720544,6.37625842427489,1.50094388658919,0,-0.145796224366094,1.46444465427652,1.3007799340687
